account_id,name,branch_code,account_type,is_smurf_related,role
MULE_01_004,Pamela Morgan,BR-BLR,SAVINGS,True,mule
MULE_01_005,Heidi Graham,BR-BLR,SAVINGS,True,mule
MULE_01_006,Ryan Cobb PhD,BR-BLR,SAVINGS,True,mule
MULE_01_007,Donna Williams,BR-BLR,SAVINGS,True,mule
MULE_01_008,Jennifer Perez PhD,BR-BLR,SAVINGS,True,mule
MULE_01_009,Ryan Davis,BR-BLR,SAVINGS,True,mule
MULE_01_010,Austin Solis,BR-BLR,SAVINGS,True,mule
MULE_01_011,Daniel Flynn,BR-BLR,SAVINGS,True,mule
MULE_01_012,Elizabeth Brock,BR-BLR,SAVINGS,True,mule
MULE_01_013,Joshua Gonzalez,BR-BLR,SAVINGS,True,mule
MULE_01_014,Mario Chavez,BR-BLR,SAVINGS,True,mule
MULE_01_015,Catherine Smith,BR-BLR,SAVINGS,True,mule
MULE_01_016,Shari Ray,BR-BLR,SAVINGS,True,mule
MULE_01_017,Victor Harmon,BR-BLR,SAVINGS,True,mule
MULE_01_018,Timothy Patel,BR-BLR,SAVINGS,True,mule
MULE_01_019,Patricia Hamilton,BR-BLR,SAVINGS,True,mule
MULE_01_020,Lori Boyd,BR-BLR,SAVINGS,True,mule
MULE_01_021,Charles Hernandez,BR-BLR,SAVINGS,True,mule
MULE_01_022,Elizabeth Graham,BR-BLR,SAVINGS,True,mule
MULE_01_023,Ronald Brown,BR-BLR,SAVINGS,True,mule
MULE_01_024,Jason Colon,BR-BLR,SAVINGS,True,mule
MULE_01_025,Dawn Burke,BR-BLR,SAVINGS,True,mule
MULE_01_026,Brian Lee,BR-BLR,SAVINGS,True,mule
MULE_01_027,Ronald Marshall,BR-BLR,SAVINGS,True,mule
MULE_01_028,Jessica Lucas,BR-BLR,SAVINGS,True,mule
MULE_01_029,Christopher Taylor,BR-BLR,SAVINGS,True,mule
MULE_01_030,Robert Hopkins,BR-BLR,SAVINGS,True,mule
MULE_01_031,Samuel Stuart,BR-BLR,SAVINGS,True,mule
MULE_01_032,Mr. Scott Miller,BR-BLR,SAVINGS,True,mule
MULE_01_033,Sharon Lester,BR-BLR,SAVINGS,True,mule
MULE_01_034,Jack Sandoval,BR-BLR,SAVINGS,True,mule
MULE_01_035,Tony Ramsey,BR-BLR,SAVINGS,True,mule
MULE_01_036,Brian Navarro,BR-BLR,SAVINGS,True,mule
MULE_01_037,Kelly Calderon,BR-BLR,SAVINGS,True,mule
MULE_01_038,Tara King,BR-BLR,SAVINGS,True,mule
MULE_01_039,Cynthia Martinez,BR-BLR,SAVINGS,True,mule
MULE_01_040,Erin Silva,BR-BLR,SAVINGS,True,mule
MULE_01_041,Paul Young,BR-BLR,SAVINGS,True,mule
MULE_01_042,Charles Thompson,BR-BLR,SAVINGS,True,mule
MULE_01_043,Jessica King,BR-BLR,SAVINGS,True,mule
MULE_01_044,Katherine Brooks,BR-BLR,SAVINGS,True,mule
MULE_01_045,Emily Coleman,BR-BLR,SAVINGS,True,mule
MULE_01_046,Tracey Suarez,BR-BLR,SAVINGS,True,mule
KING_02,Heidi Baldwin,BR-DEL,CURRENT,True,kingpin
SINK_02,Alisha Rasmussen,BR-MUM,CURRENT,True,sink
MULE_02_000,Sarah Bates,BR-BLR,SAVINGS,True,mule
MULE_02_001,Melissa Mccormick,BR-BLR,SAVINGS,True,mule
MULE_02_002,Juan Parker,BR-BLR,SAVINGS,True,mule
MULE_02_003,Heidi Burnett,BR-BLR,SAVINGS,True,mule
MULE_02_004,Sean Mathews,BR-BLR,SAVINGS,True,mule
MULE_02_005,Theodore Long,BR-BLR,SAVINGS,True,mule
MULE_02_006,Dawn Davis,BR-BLR,SAVINGS,True,mule
MULE_02_007,Cynthia Clark,BR-BLR,SAVINGS,True,mule
MULE_02_008,Sydney Welch,BR-BLR,SAVINGS,True,mule
MULE_02_009,Pamela Sullivan,BR-BLR,SAVINGS,True,mule
MULE_02_010,Sean Morrow,BR-BLR,SAVINGS,True,mule
MULE_02_011,Kaitlin Gutierrez,BR-BLR,SAVINGS,True,mule
MULE_02_012,Michelle Mcdowell,BR-BLR,SAVINGS,True,mule
MULE_02_013,Samantha Hale,BR-BLR,SAVINGS,True,mule
MULE_02_014,Heather Guzman,BR-BLR,SAVINGS,True,mule
MULE_02_015,Nancy Chavez,BR-BLR,SAVINGS,True,mule
MULE_02_016,Anthony May,BR-BLR,SAVINGS,True,mule
MULE_02_017,Rachel Taylor,BR-BLR,SAVINGS,True,mule
MULE_02_018,Mark Edwards,BR-BLR,SAVINGS,True,mule
MULE_02_019,Christopher Black,BR-BLR,SAVINGS,True,mule
MULE_02_020,Sandra Hines,BR-BLR,SAVINGS,True,mule
MULE_02_021,Melissa Sparks,BR-BLR,SAVINGS,True,mule
MULE_02_022,John Moss,BR-BLR,SAVINGS,True,mule
MULE_02_023,Michael Serrano,BR-BLR,SAVINGS,True,mule
MULE_02_024,Christina Perry,BR-BLR,SAVINGS,True,mule
MULE_02_025,Shawn Duffy,BR-BLR,SAVINGS,True,mule
MULE_02_026,Courtney Vaughan,BR-BLR,SAVINGS,True,mule
MULE_02_027,Maria Sims,BR-BLR,SAVINGS,True,mule
MULE_02_028,Valerie Gonzalez,BR-BLR,SAVINGS,True,mule
MULE_02_029,Caroline Morales,BR-BLR,SAVINGS,True,mule
MULE_02_030,David Davis,BR-BLR,SAVINGS,True,mule
KING_03,Travis Wilson,BR-DEL,CURRENT,True,kingpin
SINK_03,Jessica Mora,BR-MUM,CURRENT,True,sink
MULE_03_000,Michael Wilson,BR-BLR,SAVINGS,True,mule
MULE_03_001,Cheryl Atkins,BR-BLR,SAVINGS,True,mule
MULE_03_002,Donna Snyder,BR-BLR,SAVINGS,True,mule
MULE_03_003,Scott Greene,BR-BLR,SAVINGS,True,mule
MULE_03_004,Diane Byrd MD,BR-BLR,SAVINGS,True,mule
MULE_03_005,Charles Roberts,BR-BLR,SAVINGS,True,mule
MULE_03_006,Luke Solomon,BR-BLR,SAVINGS,True,mule
MULE_03_007,Michael Ellis,BR-BLR,SAVINGS,True,mule
MULE_03_008,Casey Morris,BR-BLR,SAVINGS,True,mule
MULE_03_009,Melissa Reeves,BR-BLR,SAVINGS,True,mule
MULE_03_010,Nancy Scott,BR-BLR,SAVINGS,True,mule
MULE_03_011,Anthony Cook,BR-BLR,SAVINGS,True,mule
MULE_03_012,Terry Barajas,BR-BLR,SAVINGS,True,mule
MULE_03_013,Tracy George,BR-BLR,SAVINGS,True,mule
MULE_03_014,Amber King,BR-BLR,SAVINGS,True,mule
MULE_03_015,Elizabeth Foster,BR-BLR,SAVINGS,True,mule
MULE_03_016,Walter Hansen,BR-BLR,SAVINGS,True,mule
MULE_03_017,Debbie Gordon,BR-BLR,SAVINGS,True,mule
MULE_03_018,Sherry Anderson,BR-BLR,SAVINGS,True,mule
MULE_03_019,Joseph Thomas,BR-BLR,SAVINGS,True,mule
MULE_03_020,Andrew Anderson,BR-BLR,SAVINGS,True,mule
MULE_03_021,Sandy Adkins,BR-BLR,SAVINGS,True,mule
MULE_03_022,Diane Mcdowell,BR-BLR,SAVINGS,True,mule
MULE_03_023,Pam Baker,BR-BLR,SAVINGS,True,mule
MULE_03_024,Steven Stewart,BR-BLR,SAVINGS,True,mule
MULE_03_025,Pamela Hernandez DVM,BR-BLR,SAVINGS,True,mule
MULE_03_026,Rebecca Brown,BR-BLR,SAVINGS,True,mule
MULE_03_027,David Johnson,BR-BLR,SAVINGS,True,mule
MULE_03_028,Michael Graham,BR-BLR,SAVINGS,True,mule
MULE_03_029,Tammy Williams MD,BR-BLR,SAVINGS,True,mule
MULE_03_030,Karina Vasquez,BR-BLR,SAVINGS,True,mule
MULE_03_031,Sharon Martinez,BR-BLR,SAVINGS,True,mule
MULE_03_032,Sean White,BR-BLR,SAVINGS,True,mule
MULE_03_033,Jordan Nelson,BR-BLR,SAVINGS,True,mule
MULE_03_034,Laurie Silva,BR-BLR,SAVINGS,True,mule
MULE_03_035,Kelly Duncan,BR-BLR,SAVINGS,True,mule
MULE_03_036,Billy Tate,BR-BLR,SAVINGS,True,mule
MULE_03_037,Stacy Johnson,BR-BLR,SAVINGS,True,mule
MULE_03_038,Melanie Long,BR-BLR,SAVINGS,True,mule
MULE_03_039,Tiffany Hood,BR-BLR,SAVINGS,True,mule
MULE_03_040,Brad Rivas,BR-BLR,SAVINGS,True,mule
MULE_03_041,Jordan Moses,BR-BLR,SAVINGS,True,mule
MULE_03_042,Abigail Booker,BR-BLR,SAVINGS,True,mule
MULE_03_043,Tiffany Nguyen,BR-BLR,SAVINGS,True,mule
MULE_03_044,Morgan Bernard,BR-BLR,SAVINGS,True,mule
MULE_03_045,Christine Williams,BR-BLR,SAVINGS,True,mule
MULE_03_046,Erica Brown,BR-BLR,SAVINGS,True,mule
MULE_03_047,Trevor James,BR-BLR,SAVINGS,True,mule
MULE_03_048,Christopher Hanna,BR-BLR,SAVINGS,True,mule
MULE_03_049,Ann Phelps,BR-BLR,SAVINGS,True,mule
MULE_03_050,Richard Mitchell,BR-BLR,SAVINGS,True,mule
MULE_03_051,Martha Martinez,BR-BLR,SAVINGS,True,mule
MULE_03_052,Jeffrey Drake MD,BR-BLR,SAVINGS,True,mule
MULE_03_053,Bonnie Wade,BR-BLR,SAVINGS,True,mule
MULE_03_054,Kayla Burns,BR-BLR,SAVINGS,True,mule
MULE_03_055,Karen Hart,BR-BLR,SAVINGS,True,mule
KING_04,Peter Shepherd,BR-DEL,CURRENT,True,kingpin
SINK_04,Jessica Simmons,BR-MUM,CURRENT,True,sink
MULE_04_000,Glenn Ford,BR-BLR,SAVINGS,True,mule
MULE_04_001,Michael Moore,BR-BLR,SAVINGS,True,mule
MULE_04_002,Mark Warren IV,BR-BLR,SAVINGS,True,mule
MULE_04_003,Terry Woods,BR-BLR,SAVINGS,True,mule
MULE_04_004,Carl Leach,BR-BLR,SAVINGS,True,mule
MULE_04_005,Kelly Phillips,BR-BLR,SAVINGS,True,mule
MULE_04_006,Billy Williams,BR-BLR,SAVINGS,True,mule
MULE_04_007,Jeffery Davis,BR-BLR,SAVINGS,True,mule
MULE_04_008,Laura King,BR-BLR,SAVINGS,True,mule
MULE_04_009,Brad Gordon,BR-BLR,SAVINGS,True,mule
MULE_04_010,Matthew White,BR-BLR,SAVINGS,True,mule
MULE_04_011,James Miller,BR-BLR,SAVINGS,True,mule
MULE_04_012,Elizabeth Matthews,BR-BLR,SAVINGS,True,mule
MULE_04_013,Michael Hanson,BR-BLR,SAVINGS,True,mule
MULE_04_014,Vincent Savage,BR-BLR,SAVINGS,True,mule
MULE_04_015,Cody Burgess,BR-BLR,SAVINGS,True,mule
MULE_04_016,Shelby Rodriguez,BR-BLR,SAVINGS,True,mule
MULE_04_017,Abigail Wilson,BR-BLR,SAVINGS,True,mule
MULE_04_018,John Holt,BR-BLR,SAVINGS,True,mule
MULE_04_019,Tracy Guzman,BR-BLR,SAVINGS,True,mule
MULE_04_020,Mr. William Ward,BR-BLR,SAVINGS,True,mule
MULE_04_021,Melissa Foster,BR-BLR,SAVINGS,True,mule
MULE_04_022,Calvin Smith,BR-BLR,SAVINGS,True,mule
MULE_04_023,Alan Waller,BR-BLR,SAVINGS,True,mule
MULE_04_024,Christine Wong,BR-BLR,SAVINGS,True,mule
MULE_04_025,Jessica Garrett,BR-BLR,SAVINGS,True,mule
MULE_04_026,Cheryl Turner,BR-BLR,SAVINGS,True,mule
MULE_04_027,John Johnson,BR-BLR,SAVINGS,True,mule
MULE_04_028,Christian Park,BR-BLR,SAVINGS,True,mule
MULE_04_029,Kaitlyn Heath,BR-BLR,SAVINGS,True,mule
MULE_04_030,Christina Hudson,BR-BLR,SAVINGS,True,mule
KING_05,Amber Smith,BR-DEL,CURRENT,True,kingpin
SINK_05,Michelle Petty,BR-MUM,CURRENT,True,sink
MULE_05_000,Nancy Larson,BR-BLR,SAVINGS,True,mule
MULE_05_001,Donna Freeman,BR-BLR,SAVINGS,True,mule
MULE_05_002,Mr. Logan Gregory,BR-BLR,SAVINGS,True,mule
MULE_05_003,Katherine Klein,BR-BLR,SAVINGS,True,mule
MULE_05_004,Jennifer Stewart,BR-BLR,SAVINGS,True,mule
MULE_05_005,Steven Butler,BR-BLR,SAVINGS,True,mule
MULE_05_006,Johnny Mcmillan,BR-BLR,SAVINGS,True,mule
MULE_05_007,Michael Smith,BR-BLR,SAVINGS,True,mule
MULE_05_008,Corey Cooper,BR-BLR,SAVINGS,True,mule
MULE_05_009,Daniel Stout,BR-BLR,SAVINGS,True,mule
MULE_05_010,Lance Kirby,BR-BLR,SAVINGS,True,mule
MULE_05_011,Bonnie Carter,BR-BLR,SAVINGS,True,mule
MULE_05_012,Toni Whitaker,BR-BLR,SAVINGS,True,mule
MULE_05_013,Morgan Flynn,BR-BLR,SAVINGS,True,mule
MULE_05_014,Sarah Howell,BR-BLR,SAVINGS,True,mule
MULE_05_015,Paul Estrada,BR-BLR,SAVINGS,True,mule
MULE_05_016,Curtis Obrien,BR-BLR,SAVINGS,True,mule
MULE_05_017,Jason Chaney,BR-BLR,SAVINGS,True,mule
MULE_05_018,Daniel Williams,BR-BLR,SAVINGS,True,mule
MULE_05_019,Stanley Kelly,BR-BLR,SAVINGS,True,mule
MULE_05_020,Ronald Kline,BR-BLR,SAVINGS,True,mule
MULE_05_021,Arthur Jordan,BR-BLR,SAVINGS,True,mule
MULE_05_022,Barbara Walker,BR-BLR,SAVINGS,True,mule
MULE_05_023,Gerald Kelly,BR-BLR,SAVINGS,True,mule
MULE_05_024,Shawn Adams,BR-BLR,SAVINGS,True,mule
MULE_05_025,Michael Robertson,BR-BLR,SAVINGS,True,mule
MULE_05_026,Michelle House,BR-BLR,SAVINGS,True,mule
MULE_05_027,Jim Skinner,BR-BLR,SAVINGS,True,mule
MULE_05_028,Brian Bishop,BR-BLR,SAVINGS,True,mule
MULE_05_029,Theresa Colon,BR-BLR,SAVINGS,True,mule
MULE_05_030,Brian Soto,BR-BLR,SAVINGS,True,mule
MULE_05_031,Susan Moore,BR-BLR,SAVINGS,True,mule
MULE_05_032,Jeremy Hunter,BR-BLR,SAVINGS,True,mule
MULE_05_033,Annette Holland,BR-BLR,SAVINGS,True,mule
MULE_05_034,Chad Allison,BR-BLR,SAVINGS,True,mule
MULE_05_035,Jason Mack,BR-BLR,SAVINGS,True,mule
MULE_05_036,Robert Peterson,BR-BLR,SAVINGS,True,mule
MULE_05_037,Angela Watson,BR-BLR,SAVINGS,True,mule
MULE_05_038,Heather Ortega,BR-BLR,SAVINGS,True,mule
KING_06,Paul Fisher,BR-DEL,CURRENT,True,kingpin
SINK_06,Robert Gutierrez,BR-MUM,CURRENT,True,sink
MULE_06_000,Jimmy Phelps,BR-BLR,SAVINGS,True,mule
MULE_06_001,Heidi Johnson,BR-BLR,SAVINGS,True,mule
MULE_06_002,Adam Drake,BR-BLR,SAVINGS,True,mule
MULE_06_003,Angela Edwards,BR-BLR,SAVINGS,True,mule
MULE_06_004,Mrs. Amy Malone,BR-BLR,SAVINGS,True,mule
MULE_06_005,Margaret Orr,BR-BLR,SAVINGS,True,mule
MULE_06_006,Mark Reeves,BR-BLR,SAVINGS,True,mule
MULE_06_007,Kelly Phillips,BR-BLR,SAVINGS,True,mule
MULE_06_008,Michael Spencer,BR-BLR,SAVINGS,True,mule
MULE_06_009,Patrick Blankenship,BR-BLR,SAVINGS,True,mule
MULE_06_010,Douglas Rose,BR-BLR,SAVINGS,True,mule
MULE_06_011,Melody Griffin,BR-BLR,SAVINGS,True,mule
MULE_06_012,Joshua Kramer,BR-BLR,SAVINGS,True,mule
MULE_06_013,Melissa Barron,BR-BLR,SAVINGS,True,mule
MULE_06_014,Jennifer Gonzalez,BR-BLR,SAVINGS,True,mule
MULE_06_015,Andrew Cook,BR-BLR,SAVINGS,True,mule
MULE_06_016,Natalie Martinez,BR-BLR,SAVINGS,True,mule
MULE_06_017,Diane Davis DDS,BR-BLR,SAVINGS,True,mule
MULE_06_018,Nicole Moore,BR-BLR,SAVINGS,True,mule
MULE_06_019,Robert Vargas,BR-BLR,SAVINGS,True,mule
MULE_06_020,Raymond Barber,BR-BLR,SAVINGS,True,mule
MULE_06_021,Mrs. Amy Watson,BR-BLR,SAVINGS,True,mule
MULE_06_022,Heather Williams,BR-BLR,SAVINGS,True,mule
MULE_06_023,Belinda Evans,BR-BLR,SAVINGS,True,mule
MULE_06_024,Jody Bird,BR-BLR,SAVINGS,True,mule
MULE_06_025,Virginia Cunningham,BR-BLR,SAVINGS,True,mule
MULE_06_026,Lori Ferguson,BR-BLR,SAVINGS,True,mule
MULE_06_027,Hayley Mitchell,BR-BLR,SAVINGS,True,mule
MULE_06_028,Michelle Chambers,BR-BLR,SAVINGS,True,mule
MULE_06_029,Kelly Wright,BR-BLR,SAVINGS,True,mule
MULE_06_030,Kevin Carson,BR-BLR,SAVINGS,True,mule
MULE_06_031,Brent Dawson,BR-BLR,SAVINGS,True,mule
MULE_06_032,Angela Brown,BR-BLR,SAVINGS,True,mule
MULE_06_033,Karen Griffin,BR-BLR,SAVINGS,True,mule
MULE_06_034,Joseph Chapman,BR-BLR,SAVINGS,True,mule
MULE_06_035,Jennifer Baker,BR-BLR,SAVINGS,True,mule
MULE_06_036,Mr. Jeremiah Galvan MD,BR-BLR,SAVINGS,True,mule
MULE_06_037,Samantha Thomas,BR-BLR,SAVINGS,True,mule
MULE_06_038,Michael Anderson,BR-BLR,SAVINGS,True,mule
MULE_06_039,Sharon Wilson,BR-BLR,SAVINGS,True,mule
MULE_06_040,John Francis,BR-BLR,SAVINGS,True,mule
MULE_06_041,Jaclyn Crane,BR-BLR,SAVINGS,True,mule
MULE_06_042,Jennifer Martinez,BR-BLR,SAVINGS,True,mule
MULE_06_043,Amanda Hernandez,BR-BLR,SAVINGS,True,mule
KING_07,William Turner,BR-DEL,CURRENT,True,kingpin
SINK_07,Dr. Charles Lawrence,BR-MUM,CURRENT,True,sink
MULE_07_000,Steven Small,BR-BLR,SAVINGS,True,mule
MULE_07_001,Robert Burns,BR-BLR,SAVINGS,True,mule
MULE_07_002,Gregory Harrell,BR-BLR,SAVINGS,True,mule
MULE_07_003,Kenneth Knight,BR-BLR,SAVINGS,True,mule
MULE_07_004,Rachael Alvarez,BR-BLR,SAVINGS,True,mule
MULE_07_005,Lisa Gill,BR-BLR,SAVINGS,True,mule
MULE_07_006,Julia Cole,BR-BLR,SAVINGS,True,mule
MULE_07_007,Sean Nguyen,BR-BLR,SAVINGS,True,mule
MULE_07_008,Mary Ortiz,BR-BLR,SAVINGS,True,mule
MULE_07_009,James Weaver,BR-BLR,SAVINGS,True,mule
MULE_07_010,Stacy Fitzgerald,BR-BLR,SAVINGS,True,mule
MULE_07_011,Sharon Mann,BR-BLR,SAVINGS,True,mule
MULE_07_012,Rebecca Zimmerman,BR-BLR,SAVINGS,True,mule
MULE_07_013,Becky Hansen,BR-BLR,SAVINGS,True,mule
MULE_07_014,Luke Ray,BR-BLR,SAVINGS,True,mule
MULE_07_015,Kelly Lopez,BR-BLR,SAVINGS,True,mule
MULE_07_016,Steven Martinez,BR-BLR,SAVINGS,True,mule
MULE_07_017,Catherine Smith,BR-BLR,SAVINGS,True,mule
MULE_07_018,Danielle Thornton,BR-BLR,SAVINGS,True,mule
MULE_07_019,Jill Roman,BR-BLR,SAVINGS,True,mule
MULE_07_020,Jennifer Williams,BR-BLR,SAVINGS,True,mule
MULE_07_021,Allison Kim,BR-BLR,SAVINGS,True,mule
MULE_07_022,Scott Stewart,BR-BLR,SAVINGS,True,mule
MULE_07_023,Brian Garcia,BR-BLR,SAVINGS,True,mule
MULE_07_024,Charles Scott,BR-BLR,SAVINGS,True,mule
MULE_07_025,Eric Russell,BR-BLR,SAVINGS,True,mule
MULE_07_026,Lucas Nguyen,BR-BLR,SAVINGS,True,mule
MULE_07_027,Anthony Price,BR-BLR,SAVINGS,True,mule
MULE_07_028,Jason Nguyen,BR-BLR,SAVINGS,True,mule
MULE_07_029,Ronald Martinez,BR-BLR,SAVINGS,True,mule
MULE_07_030,Paul Willis,BR-BLR,SAVINGS,True,mule
MULE_07_031,Paul Cruz Jr.,BR-BLR,SAVINGS,True,mule
MULE_07_032,John Russell,BR-BLR,SAVINGS,True,mule
MULE_07_033,Mr. David Mercado,BR-BLR,SAVINGS,True,mule
MULE_07_034,Victor Leonard,BR-BLR,SAVINGS,True,mule
MULE_07_035,Justin Glover,BR-BLR,SAVINGS,True,mule
MULE_07_036,Jason Miller,BR-BLR,SAVINGS,True,mule
MULE_07_037,Christina Faulkner,BR-BLR,SAVINGS,True,mule
MULE_07_038,William Casey,BR-BLR,SAVINGS,True,mule
MULE_07_039,Jessica Buck,BR-BLR,SAVINGS,True,mule
